,image_link,artists,art_movement,title
4427,https://www.copia-di-arte.com/a/cranach-il-vecchio/dasungleichepaar-4.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,The Unequal Couple(1517)
4428,https://www.copia-di-arte.com/a/michelangelo-buonarroti/david-6.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,David
4429,https://www.copia-di-arte.com/a/claude-monet/kiefernamcapdantibes.html,Claude Monet(1840  - 1926),Impressionismo,Kiefern am Cap d'Antibes(1888)
4430,https://www.copia-di-arte.com/a/dante-gabriel-rossetti/rossettilovesmirrorpenand.html,Dante Gabriel Rossetti(1828  - 1882),Arte Vittoriana,Rossetti / Love s Mirror / Pen and Ink
4431,https://www.copia-di-arte.com/a/jean-babtiste-corot/the-pond-at-ville-davray.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,The pond at Ville d'Avray(1868)
4432,https://www.copia-di-arte.com/a/raffaello-sanzio-urbino/visitation-mariae-1.html,(Raffaello) Raffaello Sanzio(1483  - 1520),Rinascimento,Visitation Mariae
4433,https://www.copia-di-arte.com/a/hubert-robert/im-park-mit-einen-monopte.html,Hubert Robert(1733  - 1808),Classicismo,Im Park mit einen Monopteros.
4434,https://www.copia-di-arte.com/a/william-turner/the-dawn-loch-torridon.html,William Turner(1775  - 1851),Romanticismo,"The Dawn, Loch Torridon"
4435,https://www.copia-di-arte.com/a/pierre-auguste-renoir/renoirthebathingplace1871.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Renoir / The bathing place / 1871/72
4436,https://www.copia-di-arte.com/a/wassily-kandinsky/berg-6.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Mountain(1909)
4437,https://www.copia-di-arte.com/a/chardin-jean-baptiste/boy-building-a-castle-of.html,Jean-Baptiste Siméon Chardin(1699  - 1779),Romanticismo,Boy Building a Castle of Cards
4438,https://www.copia-di-arte.com/a/hauschildt-guenther/der-lenz-ist-da.html,Günther Hauschildt(1950 ),Arte concreta figurativa,Der Lenz ist da(2000)
4439,https://www.copia-di-arte.com/a/vincent-van-gogh/still-life-with-pots-bott.html,Vincent van Gogh(1853  - 1890),Impressionismo,"Still life with pots, bottles and flasks(c.1886)"
4440,https://www.copia-di-arte.com/a/chardin-jean-baptiste/the-draughtsman-sharpenin.html,Jean-Baptiste Siméon Chardin(1699  - 1779),Romanticismo,"The draughtsman (sharpening man, his pencil more youngly)(1737)"
4441,https://www.copia-di-arte.com/a/sir-lawrence-alma-tadema/the-baths-of-caracalla.html,Sir Lawrence Alma-Tadema(1836  - 1912),Arte Vittoriana,The Baths of Caracalla
4442,https://www.copia-di-arte.com/a/jean-babtiste-corot/winter-landscape-beside-a.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,Winter Landscape Beside a Lake (panel)
4443,https://www.copia-di-arte.com/a/easton/towardstheboathouseshenle.html,Timothy  Easton,Arte concreta figurativa,"Towards the Boathouses, Henley, 1997 (oil on canvas) "
4444,https://www.copia-di-arte.com/a/wassily-kandinsky/abschied-2.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Abschied(1903)
4445,https://www.copia-di-arte.com/a/peter-paul-rubens/eccehomo-9.html,Peter Paul Rubens(1577  - 1640),Barocco,Crown of Thorns (Ecce Homo)
4446,https://www.copia-di-arte.com/a/lewis-charles-james/children-in-a-field.html,Charles James Lewis(1830  - 1892),Romanticismo,Children in a Field(1875)
4447,https://www.copia-di-arte.com/a/sir-anthonis-van-dyck/the-betrayal-of-christ.html,Sir Anthonis van Dyck(1599  - 1641),Barocco,The Betrayal of Christ
4448,https://www.copia-di-arte.com/a/claude-monet/weeping-willows.html,Claude Monet(1840  - 1926),Impressionismo,Weeping willows(1922)
4449,https://www.copia-di-arte.com/a/otto-mueller/recliningnudec1914oilonca.html,Otto Mueller(1874  - 1930),Espressionismo,"Reclining Nude, c.1914 (oil on canvas) (see 178118 for recto)(15th)"
4450,https://www.copia-di-arte.com/a/tiziano-vercellio/danae-7.html, Tiziano (alias Tiziano Vercellio)(ca. 1488  - 1576),Rinascimento,Danae(c.1554)
4451,https://www.copia-di-arte.com/a/modersohn-becker-paula-1/sitzendesbauernkindmitkatze.html,Paula Modersohn-Becker(1876  - 1907),Espressionismo,Sitting country child with cat(1905)
4452,https://www.copia-di-arte.com/a/scuola-inglese/frontispiecetomemoirsofas.html, Scuola Inglese(18th century ),Arte Vittoriana,Frontispiece to ''Memoirs of a Stomach'' The Minister for the Interior
4453,https://www.copia-di-arte.com/a/ury-lesser/mondaufgangberdemgrunewaldseemondlandschaft.html,Lesser Ury(1861  - 1931),Espressionismo,Mondaufgang über dem Grunewaldsee (Mondlandschaft)(1898)
4454,https://www.copia-di-arte.com/a/raffaello-sanzio-urbino/the-holy-family-with-a-la.html,(Raffaello) Raffaello Sanzio(1483  - 1520),Rinascimento,The Holy Family with a Lamb(1507)
4455,https://www.copia-di-arte.com/a/sir-anthonis-van-dyck/savoyen-carignanotommasofrancescoprinzvonsohndeshe.html,Sir Anthonis van Dyck(1599  - 1641),Barocco,"Savoyen-Carignano, Tommaso Francesco,#Prinz von; Sohn des Herzogs Carlo Emanuele I. von Savoyen"
4456,https://www.copia-di-arte.com/a/john-william-waterhouse/le-danaidi.html,John William Waterhouse(1849  - 1917),Arte Vittoriana,Le Danaidi
4457,https://www.copia-di-arte.com/a/adlington/thewhitebullstudy.html,Mark  Adlington,Arte concreta figurativa,The White Bull (study)
4458,https://www.copia-di-arte.com/a/cranach-il-vecchio/martyrdom-of-st-catherine-1.html,Lucas Cranach il Vecchio(1472  - 1553),Rinascimento,Martyrdom of St Catherine
4459,https://www.copia-di-arte.com/a/albrecht-durer/seatedmanofsorrowsdrer152.html,Albrecht Duerer(1471  - 1528),Rinascimento,Seated Man of Sorrows / Dürer / 1522
4460,https://www.copia-di-arte.com/a/bonnard-pierre/frauenimgartensitzendefraumitkatze.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Frauen im Garten: Sitzende Frau mit Katze(1891)
4461,https://www.copia-di-arte.com/a/armitage-1/viewoverportoercole1996oi.html,Karen  Armitage,Arte concreta figurativa,"View over Porto Ercole, 1996 (oil on canvas) "
4462,https://www.copia-di-arte.com/a/travers/greentangleglow.html,Michael Travers,Arte Figurativa astratta,green tangle glow
4463,https://www.copia-di-arte.com/a/wassily-kandinsky/kleineweltenii.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Small Worlds II(1922)
4464,https://www.copia-di-arte.com/a/tiziano-vercellio/salome-with-a-raised-bowl.html, Tiziano (alias Tiziano Vercellio)(ca. 1488  - 1576),Rinascimento,Salome with a raised bowl(1567/68)
4465,https://www.copia-di-arte.com/a/scuola-inglese/portrait-of-leopold-i-179-1.html, Scuola Inglese(18th century ),Arte Vittoriana,Portrait of Leopold I (1790-1865) of Saxe-Cobourg-Gotha
4466,https://www.copia-di-arte.com/a/jean-leon-gerome/napoleoningypten.html,Jean-Léon Gérome(1824  - 1904),Classicismo,Napoleon in Egypt(1863)
4467,https://www.copia-di-arte.com/a/paul-gauguin/ehaereoeihia-1.html,Paul Gauguin(1848  - 1903),Post-impressionismo,
4468,https://www.copia-di-arte.com/a/pierre-joseph-redoute/raspberryredout-2.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,Raspberry / Redouté
4469,https://www.copia-di-arte.com/a/scuola-inglese/handelconductinganoratori.html, Scuola Inglese(18th century ),Arte Vittoriana,"Handel conducting an oratorio, c.1740"
4470,https://www.copia-di-arte.com/a/pierre-auguste-renoir/portrait-of-the-daughter.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Portrait of the daughter quarrelling edge.(1875)
4471,https://www.copia-di-arte.com/a/henry-scott-tuke/the-back-of-charlie.html,Henry Scott Tuke(1858  - 1929),Impressionismo,The Back of Charlie(1913)
4472,https://www.copia-di-arte.com/a/john-william-waterhouse/portrait-of-a-lady-in-a-g-1.html,John William Waterhouse(1849  - 1917),Arte Vittoriana,Portrait of a lady in a green dress
4473,https://www.copia-di-arte.com/a/alfred-sisley-1/view-of-montmartre-from-t.html,Alfred Sisley(1839  - 1899),Impressionismo,"View of Montmartre from the Cite des Fleurs, Les Batignolles(1869)"
4474,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/stafelalpbeimondschein.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,
4475,https://www.copia-di-arte.com/a/neal/farmonhilltuscany-1.html,Trevor  Neal,Arte concreta figurativa,"Farm on Hill, Tuscany"
4476,https://www.copia-di-arte.com/a/albrecht-altdorfer/beautiful-maria-of-regens.html,Albrecht Altdorfer(um 1480  - 1538),Rinascimento,Beautiful Maria of Regensburg(1519/20)
4477,https://www.copia-di-arte.com/a/jean-babtiste-corot/the-banks-of-the-tiber-su.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,"The Banks of the Tiber, Surrounded by Hills(c.1825-27)"
4478,https://www.copia-di-arte.com/a/otto-mueller/landschaftiii.html,Otto Mueller(1874  - 1930),Espressionismo,Landschaft III.
4479,https://www.copia-di-arte.com/a/eugene-delacroix/crusadersinconstantinople.html,Ferdinand Victor Eugène Delacroix(1798  - 1863),Romanticismo,Crusaders in Constantinople / Delacroix
4480,https://www.copia-di-arte.com/a/eugene-delacroix/christ-on-the-lake-geneza.html,Ferdinand Victor Eugène Delacroix(1798  - 1863),Romanticismo,Christ on the lake Genezareth(1854)
4481,https://www.copia-di-arte.com/a/wassily-kandinsky/weieskreuz.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,White Cross(1922)
4482,https://www.copia-di-arte.com/a/pierre-auguste-renoir/caryatids.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Caryatids
4483,https://www.copia-di-arte.com/a/camille-pissarro/the-strasse-to-sydenham.html,Camille Pissarro(1830  - 1903),Impressionismo,The Strasse to Sydenham(1871)
4484,https://www.copia-di-arte.com/a/michelangelo-buonarroti/sistinechapelceiling1508--3.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,Sistine Chapel Ceiling (1508-12): The Fall of Man
4485,https://www.copia-di-arte.com/a/michelangelo-buonarroti/sistine-chapel-ceiling-15-1.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,"Sistine Chapel Ceiling, 1508-12  (post restoration) (for details see 104444"
4486,https://www.copia-di-arte.com/a/rembrandt-van-rijn/rembrandtjungefrauimbett-.html,Rembrandt van Rijn(1606  - 1669),Barocco,"Rembrandt, Junge Frau im Bett"
4487,https://www.copia-di-arte.com/a/kramskoi-iwan-nikolajewit/portrtdesschriftstellersgrigoridanilewski1829-1890.html,Iwan Nikolajewitsch Kramskoi(1837  - 1887),Romanticismo,Portrait of the author Grigori Danilevsky (1829-1890)(1882)
4488,https://www.copia-di-arte.com/a/jean-etienne-liotard/joseph-ii-1741-90-holy-ro.html,Jean-Étienne Liotard(1702  - 1789),Classicismo,Joseph II (1741-90) Holy Roman Emperor and King of Germany(1762)
4489,https://www.copia-di-arte.com/a/francisco-jose-de-goya-1/boys-climbing-a-tree-cart.html,Francisco Jose de Goya(1746  - 1828),Classicismo,"Boys Climbing a Tree, cartoon for a tapestry(1790-92)"
4490,https://www.copia-di-arte.com/a/pierre-joseph-redoute/rosa-indica-engraved-by-b.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,"Rosa indica, engraved by Bessin, from 'Choix des Plus Belles Fleurs'(1827)"
4491,https://www.copia-di-arte.com/a/pierre-joseph-redoute/mexicantigerflowerredout-.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,Mexican Tiger Flower / Redouté
4492,https://www.copia-di-arte.com/a/eugene-delacroix/fight-between-jacob-and-t.html,Ferdinand Victor Eugène Delacroix(1798  - 1863),Romanticismo,Fight between Jacob and the Angel(1850-61)
4493,https://www.copia-di-arte.com/a/bonnard-pierre/pariser_boulevard.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Parisian Boulevard(1896)
4494,https://www.copia-di-arte.com/a/pierre-auguste-renoir/dancing-girl-with-tambour.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Dancing Girl with Tambourine(1909)
4495,https://www.copia-di-arte.com/a/francisco-jose-de-goya-1/il-cane.html,Francisco Jose de Goya(1746  - 1828),Classicismo,Il cane(1820)
4496,https://www.copia-di-arte.com/a/henri-de-toulouse-lautrec-1/amfudesschafottsplakatfrdiememoirenabbfaure.html,Henri de Toulouse-Lautrec(1864  - 1901),Post-impressionismo,Poster for Le Matin magazine advertized the memoirs of Abbe Faure(1893)
4497,https://www.copia-di-arte.com/a/william-turner/rdesheimblickaufdas.html,William Turner(1775  - 1851),Romanticismo,Rudesheim
4498,https://www.copia-di-arte.com/a/sir-lawrence-alma-tadema/caracallaundgeta.html,Sir Lawrence Alma-Tadema(1836  - 1912),Arte Vittoriana,Caracalla & Geta
4499,https://www.copia-di-arte.com/a/gustave-caillebotte/young-man-playing-the-pia.html,Gustave Caillebotte(1848  - 1894),Impressionismo,Young Man Playing the Piano(1876)
4500,https://www.copia-di-arte.com/a/bonnard-pierre/twilight_oder_das_sp.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Twilight or The game of croquet
4501,https://www.copia-di-arte.com/a/travers/floralbrown.html,Michael Travers,Arte Figurativa astratta,floral brown
4502,https://www.copia-di-arte.com/a/seligman/chinesetakeaway2004acryli.html,Lincoln  Seligman,Arte concreta figurativa,"Chinese Takeaway, 2004 (acrylic on paper) "
4503,https://www.copia-di-arte.com/a/linke/the_snowqueen_linke.html,Udo Linke(1957 ),Arte Figurativa astratta,The Snowqueen
4504,https://www.copia-di-arte.com/a/rembrandt-van-rijn/addiodavids.html,Rembrandt van Rijn(1606  - 1669),Barocco,David's Farewell to Jonathan(1642)
4505,https://www.copia-di-arte.com/a/leighton-frederic/musicc1883-85oiloncanvass.html,Frederic Leighton(1830  - 1896),Arte Vittoriana,"Music, c.1883-85 (oil on canvas) (see also 250637 & 250638 for details)(1857)"
4506,https://www.copia-di-arte.com/a/jones-3/gordonscat1996.html,Hilary  Jones,Arte concreta figurativa,"Gordon''s Cat, 1996 "
4507,https://www.copia-di-arte.com/a/adlington/buckandbird.html,Mark  Adlington,Arte concreta figurativa,Buck and Bird
4508,https://www.copia-di-arte.com/a/wassily-kandinsky/gabriele-muenter-when-pai.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Gabriele Münter when painting in Kallmünz.(1903)
4509,https://www.copia-di-arte.com/a/bartolome-esteban-murillo/inventionofpaintingmurill.html,Bartolomé Esteban Perez Murillo(1618  - 1682),Barocco,Invention of Painting / Murillo / c.1660
4510,https://www.copia-di-arte.com/a/fuessli-johann-heinrich/leukothea-presents-the-sh.html,Johann Heinrich Füssli(1741  - 1825),Classicismo,Leukothea presents the shipwrecked Ulysses the veil
4511,https://www.copia-di-arte.com/a/flohic-philippe/portrait-papous.html,Philippe Flohic(1966 ),Arte concreta figurativa,Portrait Papous
4512,https://www.copia-di-arte.com/a/scuola-inglese/theratcatcher.html, Scuola Inglese(18th century ),Arte Vittoriana,The Ratcatcher
4513,https://www.copia-di-arte.com/a/joel/bowlingateastbourne.html,Judy  Joel,Arte concreta figurativa,Bowling at Eastbourne 
4514,https://www.copia-di-arte.com/a/claude-monet/ninfee-giverny-monet.html,Claude Monet(1840  - 1926),Impressionismo,Ninfee Giverny(1907)
4515,https://www.copia-di-arte.com/a/dean-1/light2004wconhandmadeindi.html,Graham  Dean,Arte astratta figurativa,"Light, 2004 (w/c on handmade Indian paper) "
4516,https://www.copia-di-arte.com/a/albrecht-durer/brantshipoffoolshaughtyfo.html,Albrecht Duerer(1471  - 1528),Rinascimento,"Brant, Ship of Fools,Haughty Fool/Dürer"
4517,https://www.copia-di-arte.com/a/georges-de-la-tour/old-smallholder-couple-ea.html,Georges de La Tour(1593  - 1652),Barocco,Old smallholder couple eating(1620-22)
4518,https://www.copia-di-arte.com/a/leonardo-da-vinci/various-studies.html,Leonardo da Vinci(1452  - 1519),Rinascimento,Various studies
4519,https://www.copia-di-arte.com/a/vincent-van-gogh/vvangoghthegardenerpaint1.html,Vincent van Gogh(1853  - 1890),Impressionismo,"V.van Gogh, The Gardener / Paint./ 1889"
4520,https://www.copia-di-arte.com/a/charles-le-brun/hnlichkeitenzwmenschutier.html,Charles Le Brun(1619  - 1690),Barocco,Ähnlichkeiten zw. Mensch u.Tier/Le Brun
4521,https://www.copia-di-arte.com/a/alfred-sisley-1/sisleythegarden1873-2.html,Alfred Sisley(1839  - 1899),Impressionismo,Sisley / The garden / 1873
4522,https://www.copia-di-arte.com/a/camille-pissarro/avenue-in-the-snow.html,Camille Pissarro(1830  - 1903),Impressionismo,Avenue in the snow
4523,https://www.copia-di-arte.com/a/dahl-johan-christian-clau/mill-in-the-liebetaler-re.html,Johan Christian Clausen Dahl(1788  - 1857),Romanticismo,Mill in the Liebetaler reason.(1823)
4524,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/dreibauernaufderwiese.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,
4525,https://www.copia-di-arte.com/a/claude-lorrain/the-origin-of-coral-or-pe.html,Claude Lorrain(1600  - 1682),Barocco,The Origin of Coral or Perseus with Head of the Medusa
4526,https://www.copia-di-arte.com/a/edouard-manet/jean-baptiste-faure-1840.html,Edouard Manet(1832  - 1883),Impressionismo,Jean Baptiste Faure (1840-1914) in the Opera 'Hamlet' by Ambroise Thomas (1811-86) (Study)(1877)
4527,https://www.copia-di-arte.com/a/powis-paul/malvern.html,Paul Powis,Arte astratta figurativa,Malvern
4528,https://www.copia-di-arte.com/a/dante-gabriel-rossetti/rossettibeingsketchedeliz.html,Dante Gabriel Rossetti(1828  - 1882),Arte Vittoriana,"Rossetti being sketched Elizabeth Siddal, September 1853"
4529,https://www.copia-di-arte.com/a/gerrit-van-honthorst/der_zahnzieher-1.html,Gerrit van Honthorst(1590  - 1656),Barocco,(1628(?))
4530,https://www.copia-di-arte.com/a/bonnard-pierre/the-cherry-cake-marthe-bo.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,The cherry cake (Marthe Bonnard)(1908)
4531,https://www.copia-di-arte.com/a/vittore-carpaccio/the-departure-of-the-engl.html,Vittore Carpaccio(um 1450  - 1525),Rinascimento,"The Departure of the English Ambassadors, from the St. Ursula cycle(1498)"
4532,https://www.copia-di-arte.com/a/edvard-munch/pferde-1.html,Edvard Munch(1863  - 1944),Espressionismo,"Munch, Horses(1916)"
4533,https://www.copia-di-arte.com/a/chardin-jean-baptiste/quiet-life-with-kitchens.html,Jean-Baptiste Siméon Chardin(1699  - 1779),Romanticismo,Quiet life with kitchens utensils
4534,https://www.copia-di-arte.com/a/easton/againsttheslopeoiloncanva.html,Timothy  Easton,Arte concreta figurativa,Against the Slope (oil on canvas) 
4535,https://www.copia-di-arte.com/a/jones-3/thecatandthemoonacrylicon.html,Hilary  Jones,Arte concreta figurativa,The Cat and the Moon (acrylic on paper) 
4536,https://www.copia-di-arte.com/a/jean-babtiste-corot/altebrcke.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,The old bridge
4537,https://www.copia-di-arte.com/a/berthe-morisot/morisot_young_woman_in_a_.html,Berthe Morisot(1841  - 1895),Impressionismo,Morisot/Young woman in a ball gown/1879
4538,https://www.copia-di-arte.com/a/paul-cezanne/child-with-straw-hat.html,Paul Cézanne(1839  - 1906),Impressionismo,Child with straw hat(1896)
4539,https://www.copia-di-arte.com/a/mark-rothko/untitled_1950.html,Mark Rothko(1903  - 1970),Espressionismo,
4540,https://www.copia-di-arte.com/a/chardin-jean-baptiste/the-house-of-cards-6.html,Jean-Baptiste Siméon Chardin(1699  - 1779),Romanticismo,The House of Cards
4541,https://www.copia-di-arte.com/a/paul-gauguin/portrait-of-achille-granc.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Portrait of Achille Granchi Taylor(1885)
4542,https://www.copia-di-arte.com/a/wassily-kandinsky/kleinewelteniii.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Small Worlds III(1922)
4543,https://www.copia-di-arte.com/a/wassily-kandinsky/housesinmunich.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Houses in Munich(1908)
4544,https://www.copia-di-arte.com/a/pierre-auguste-renoir/reading-woman-1.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Reading woman.
4545,https://www.copia-di-arte.com/a/franz-marc/schafherdeischafherdeimst.html,Franz Marc(1880  - 1916),Espressionismo,Schafherde I (Schafherde im Stall)(1908)
4546,https://www.copia-di-arte.com/a/travers/fireworksurban.html,Michael Travers,Arte Figurativa astratta,fireworks urban
4547,https://www.copia-di-arte.com/a/sir-anthonis-van-dyck/judaskuss.html,Sir Anthonis van Dyck(1599  - 1641),Barocco,Judaskuss(1. Drittel)
4548,https://www.copia-di-arte.com/a/vincent-van-gogh/fiori-vaso-blu.html,Vincent van Gogh(1853  - 1890),Impressionismo,Fiori in un vaso blu(1887)
4549,https://www.copia-di-arte.com/a/jean-auguste-ingres/paoloundfrancescadarimini.html,Jean Auguste Dominique Ingres(1780  - 1867),Classicismo,Paolo and Francesca da Rimini(1819)
4550,https://www.copia-di-arte.com/a/tiziano-vercellio/madonnaandchildwithstcath-1.html, Tiziano (alias Tiziano Vercellio)(ca. 1488  - 1576),Rinascimento,Madonna and Child with St. Catherine (The Virgin of the Rabbit) c. 1530
4551,https://www.copia-di-arte.com/a/von-werefkin-marianne/steingrube.html,Marianne von Werefkin(1860  - 1938),Espressionismo,Steingrube(1907)
4552,https://www.copia-di-arte.com/a/charles-le-brun/alexander-and-porus-at-th.html,Charles Le Brun(1619  - 1690),Barocco,"Alexander and Porus, at the Battle of Hydaspes(c.1673)"
4553,https://www.copia-di-arte.com/a/pierre-auguste-renoir/arenoirbathers1918-19deta.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,A.Renoir / Bathers / 1918-19 / Detail
4554,https://www.copia-di-arte.com/a/sir-anthonis-van-dyck/self-portrait-330.html,Sir Anthonis van Dyck(1599  - 1641),Barocco,Self Portrait(c.1622)
4555,https://www.copia-di-arte.com/a/etty-william/head-of-a-girl-10.html,William Etty(1787  - 1849),Classicismo,Head of a Girl
4556,https://www.copia-di-arte.com/a/tiziano-vercellio/an-invalid.html, Tiziano (alias Tiziano Vercellio)(ca. 1488  - 1576),Rinascimento,An Invalid
4557,https://www.copia-di-arte.com/a/michelangelo-buonarroti/w60-sketch-of-a-male-head.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,"W.60 Sketch of a male head, in two positions cil on"
4558,https://www.copia-di-arte.com/a/pierre-auguste-renoir/ayounggirlwitharedhat.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,A Young Girl with a Red Hat
4559,https://www.copia-di-arte.com/a/guido-reni/grenimadonnadellaneveptg1.html,Guido Reni(1575  - 1642),Barocco,G.Reni / Madonna della neve /Ptg./ 1623
4560,https://www.copia-di-arte.com/a/wassily-kandinsky/greencomposition.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Green Composition(1923)
4561,https://www.copia-di-arte.com/a/paul-gauguin/martinique.html,Paul Gauguin(1848  - 1903),Post-impressionismo,
4562,https://www.copia-di-arte.com/a/edvard-munch/portraitoffriedrichnietzs.html,Edvard Munch(1863  - 1944),Espressionismo,Portrait of Friedrich Nietzsche
4563,https://www.copia-di-arte.com/a/easton/thefishpoolautumn.html,Timothy  Easton,Arte concreta figurativa,"The Fish Pool, Autumn "
4564,https://www.copia-di-arte.com/a/schroeter-frank/grey-woman.html,Frank Schröter (Rosco!)(1968 ),Arte Figurativa astratta,Grey Woman(2004)
4565,https://www.copia-di-arte.com/a/willis-2/boatyardkafountine1998oil.html,Tilly  Willis,Arte astratta figurativa,"Boat Yard, Kafountine, 1998 (oil on canvas) (1998)"
4566,https://www.copia-di-arte.com/a/edgar-degas/dancer-when-lacing-the-ba.html,Edgar Degas(1834  - 1917),Impressionismo,Dancer when lacing the ballet shoes up(um 1880/18)
4567,https://www.copia-di-arte.com/a/henri-de-toulouse-lautrec-1/thejockeyledtothestart.html,Henri de Toulouse-Lautrec(1864  - 1901),Post-impressionismo,The jockey led to the start
4568,https://www.copia-di-arte.com/a/alfred-sisley-1/the-loing-canal-in-spring.html,Alfred Sisley(1839  - 1899),Impressionismo,The Loing Canal in Spring(1892)
4569,https://www.copia-di-arte.com/a/pierre-auguste-renoir/landscape-of-the-midi-1.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Landscape of the Midi
4570,https://www.copia-di-arte.com/a/alexej-von-jawlensky/the-red-road-1.html,Alexej von Jawlensky(1864  - 1941),Espressionismo,The Red Road(1915)
4571,https://www.copia-di-arte.com/a/scuola-inglese/theharrowsteeplechasethef.html, Scuola Inglese(18th century ),Arte Vittoriana,"The Harrow Steeple Chase: The Fall at the Brook, from ''The Illustrated London News'', 26th April 18"
4572,https://www.copia-di-arte.com/a/paul-cezanne/stilllebenmitingwergefzuckerdoseundorangen.html,Paul Cézanne(1839  - 1906),Impressionismo,"Still Life with Ginger Jar, Sugar Bowl and Oranges"
4573,https://www.copia-di-arte.com/a/paul-cezanne/the-cote-du-galet-pontois.html,Paul Cézanne(1839  - 1906),Impressionismo,"The Cote du Galet, Pontoise(c.1879-81)"
4574,https://www.copia-di-arte.com/a/caspar-david-friedrich/morgenausfahrendeboote.html,Caspar David Friedrich(1774  - 1840),Romanticismo,Morning
4575,https://www.copia-di-arte.com/a/peter-paul-rubens/self-portrait-with-his-br.html,Peter Paul Rubens(1577  - 1640),Barocco,Self Portrait with his Brother Phillip
4576,https://www.copia-di-arte.com/a/bonnard-pierre/chair-in-front-of-a-firep.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Chair in front of a fireplace
4577,https://www.copia-di-arte.com/a/jutz-carl/farmyard-chickens.html,Carl Jutz(1835  - 1916),Romanticismo,Farmyard Chickens
4578,https://www.copia-di-arte.com/a/paul-gauguin/horseman-on-the-beach-hiv.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Horseman on the Beach (Hiva Hoa)(1902)
4579,https://www.copia-di-arte.com/a/travers/businessresultsred.html,Michael Travers,Arte Figurativa astratta,business results red
4580,https://www.copia-di-arte.com/a/taylor-2/mrscoulterandherdaemon200.html,Stevie  Taylor,Arte astratta figurativa,"Mrs. Coulter and her Daemon, 2005-06 (pen & ink and oil on paper) "
4581,https://www.copia-di-arte.com/a/forli-melozzo-da/amos-and-the-angel-holdin.html,Melozzo da Forli(1438  - 94),Rinascimento,"Amos and the Angel holding the pincers of the Passion, from the Sacristry of St. Mark(c.1477)"
4582,https://www.copia-di-arte.com/a/rembrandt-van-rijn/sitzendefraumitbuchaufdemscho.html,Rembrandt van Rijn(1606  - 1669),Barocco,Woman with an Open Book on her Lap
4583,https://www.copia-di-arte.com/a/abel/lavieenrose2002oiloncanva.html,Catherine  Abel(b.1966  ),Arte Figurativa astratta,"La Vie en Rose, 2002 (oil on canvas) "
4584,https://www.copia-di-arte.com/a/hardy-heywood/pony-ride-on-the-beach.html,Heywood Hardy(1861  - 1903),Romanticismo,Pony Ride on the Beach
4585,https://www.copia-di-arte.com/a/berthe-morisot/the-haystacks-in-jersey.html,Berthe Morisot(1841  - 1895),Impressionismo,The Haystacks in Jersey(1886  on)
4586,https://www.copia-di-arte.com/a/peter-paul-rubens/turniervordemschlosssteen.html,Peter Paul Rubens(1577  - 1640),Barocco,Tournament in front of Castle Steen
4587,https://www.copia-di-arte.com/a/william-turner/cicero-and-his-villa.html,William Turner(1775  - 1851),Romanticismo,Cicero and his villa.
