,image_link,artists,art_movement,title
3442,https://www.copia-di-arte.com/a/caspar-david-friedrich/stubbenkammer.html,Caspar David Friedrich(1774  - 1840),Romanticismo,Stubbenkammer(1801)
3443,https://www.copia-di-arte.com/a/caspar-david-friedrich/self-portrait-with-cap-an-1.html,Caspar David Friedrich(1774  - 1840),Romanticismo,"Self Portrait with Cap and Eye Patch, 8th May 1802 (pencil, brush and w/c on"
3444,https://www.copia-di-arte.com/a/flameng-francois/napoleonimitseinemsohndemknigvonrominsaint-cloud18.html,François Flameng(1856  - 1923),Post-impressionismo,Napoleon I and the King of Rome at Saint-Cloud in 1811(1896)
3445,https://www.copia-di-arte.com/a/peter-severin-kroyer/sdstrandbeiskagen.html,Peter Severin Kroyer(1851  - 1909),Post-impressionismo,Südstrand bei Skagen(1884)
3446,https://www.copia-di-arte.com/a/franz-xaver-winterhalter/portrait-of-queen-victori-3.html,Franz Xaver Winterhalter(1805  - 1873),Classicismo,Portrait of Queen Victoria (1819-1901)
3447,https://www.copia-di-arte.com/a/pierre-auguste-renoir/nude-from-the-back.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Nude from the Back
3448,https://www.copia-di-arte.com/a/sir-anthonis-van-dyck/bildnisvonkarliludwigvond.html,Sir Anthonis van Dyck(1599  - 1641),Barocco,Bildnis von Karl I. Ludwig von der Pfalz.
3449,https://www.copia-di-arte.com/a/august-macke/our-street-in-grey.html,August Macke(1887  - 1914),Espressionismo,Our street in grey.(1911)
3450,https://www.copia-di-arte.com/a/claude-monet/terrasseinvtheuil.html,Claude Monet(1840  - 1926),Impressionismo,The Terrace at Vétheuil(1881)
3451,https://www.copia-di-arte.com/a/jean-babtiste-corot/road-from-volterra.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,Road from Volterra
3452,https://www.copia-di-arte.com/a/flohic-philippe/torse-homme-020708.html,Philippe Flohic(1966 ),Arte concreta figurativa,Torse Homme 020708
3453,https://www.copia-di-arte.com/a/pierre-auguste-renoir/renoirtetedejeunefemme191.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Renoir / Tete de jeune femme / 1910
3454,https://www.copia-di-arte.com/a/berthe-morisot/in-a-park-1.html,Berthe Morisot(1841  - 1895),Impressionismo,In a Park(c.1874 ste)
3455,https://www.copia-di-arte.com/a/alfred-sisley-1/asisleyunterdbrckevhampto.html,Alfred Sisley(1839  - 1899),Impressionismo,"A.Sisley,Unter d. Brücke v.Hampton Court"
3456,https://www.copia-di-arte.com/a/easton/joannasday.html,Timothy  Easton,Arte concreta figurativa,Joanna''s Day 
3457,https://www.copia-di-arte.com/a/eugene-delacroix/peace-descending-to-earth.html,Ferdinand Victor Eugène Delacroix(1798  - 1863),Romanticismo,"Peace Descending to Earth, study for the central ceiling of the Salon de la Paix in the Hotel de Vil"
3458,https://www.copia-di-arte.com/a/paul-gauguin/paraunatevaruaino.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Parau na te varua ino
3459,https://www.copia-di-arte.com/a/pierre-auguste-renoir/blickauftreboul.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Blick auf Treboul(Um 1895)
3460,https://www.copia-di-arte.com/a/alexej-von-jawlensky/groemeditationjohannesdtufer1936.html,Alexej von Jawlensky(1864  - 1941),Espressionismo,"Große Meditation: Johannes d.Täufer, 1936"
3461,https://www.copia-di-arte.com/a/dean-1/uvhead2001wconpaper.html,Graham  Dean,Arte astratta figurativa,"UV Head, 2001 (w/c on paper) "
3462,https://www.copia-di-arte.com/a/kouvaev-olege/violin.html,Olege Kouvaev,Arte concreta figurativa,violin
3463,https://www.copia-di-arte.com/a/henri-de-toulouse-lautrec-1/lemissionaireplakat.html,Henri de Toulouse-Lautrec(1864  - 1901),Post-impressionismo,Le Missionaire (Poster)(1894)
3464,https://www.copia-di-arte.com/a/wassily-kandinsky/landschaft_mit_fabri.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,(1910)
3465,https://www.copia-di-arte.com/a/schuessler-petra/secret-landscape-petra-sc-1.html,Petra Schüßler(1958 ),Arte astratta figurativa,Secret landscape triptychon mitte 
3466,https://www.copia-di-arte.com/a/bartolome-esteban-murillo/an-old-woman-spinning.html,Bartolomé Esteban Perez Murillo(1618  - 1682),Barocco,An Old Woman Spinning
3467,https://www.copia-di-arte.com/a/unsinn-romed/schwimmer.html,Romed Unsinn(1966 ),Arte Figurativa astratta,Schwimmer(2013)
3468,https://www.copia-di-arte.com/a/jordaens-jacob/diekreuztragungchristi-10.html,Jacob Jordaens(1593  - 1678),Barocco,Christ Carrying the Cross(1657)
3469,https://www.copia-di-arte.com/a/edgar-degas/dancers-in-the-wings-1.html,Edgar Degas(1834  - 1917),Impressionismo,Dancers in the Wings
3470,https://www.copia-di-arte.com/a/rembrandt-van-rijn/self-portrait-vi-1.html,Rembrandt van Rijn(1606  - 1669),Barocco,Self-portrait VI(1656)
3471,https://www.copia-di-arte.com/a/william-turner/odissea-burla-polyphem.html,William Turner(1775  - 1851),Romanticismo,Odissea si burla di Polyphem(1829)
3472,https://www.copia-di-arte.com/a/dante-gabriel-rossetti/fordmadoxbrownrossetti-2.html,Dante Gabriel Rossetti(1828  - 1882),Arte Vittoriana,Ford Madox Brown / Rossetti
3473,https://www.copia-di-arte.com/a/paul-gauguin/contadine-bretoni.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Contadine bretoni(1894)
3474,https://www.copia-di-arte.com/a/guido-reni/grenimadonnaandchildmadri.html,Guido Reni(1575  - 1642),Barocco,"G.Reni, Madonna and Child (Madrid)"
3475,https://www.copia-di-arte.com/a/travers/orangecornerbend.html,Michael Travers,Arte Figurativa astratta,orange corner bend
3476,https://www.copia-di-arte.com/a/michelangelo-buonarroti/anatomical-drawings-with.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,Anatomical drawings with accompanying notes (red chalk)
3477,https://www.copia-di-arte.com/a/bartolome-esteban-murillo/murillodiegoofalcalafeedi.html,Bartolomé Esteban Perez Murillo(1618  - 1682),Barocco,"Murillo,Diego of Alcala feeding the poor"
3478,https://www.copia-di-arte.com/a/peter-paul-rubens/medici-cycle-the-birth-lu.html,Peter Paul Rubens(1577  - 1640),Barocco,"Medici cycle: The birth Ludwigs XIII. in Fontainebleau, 27-9-1601"
3479,https://www.copia-di-arte.com/a/bonnard-pierre/violette_landschaft.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Violet Countryside
3480,https://www.copia-di-arte.com/a/slevogt-max/mslevogtdeathofsiegfried1.html,Max Slevogt(1868  - 1932),Impressionismo,M.Slevogt / Death of Siegfried / 1924
3481,https://www.copia-di-arte.com/a/james-jacques-tissot/a-secret.html,James Jacques Tissot(1836  - 1902),Arte Vittoriana,A secret.
3482,https://www.copia-di-arte.com/a/barrow/stjamespark.html,Julian  Barrow,Arte concreta figurativa,St James Park
3483,https://www.copia-di-arte.com/a/rohlfs-christian/ostseestrand-bei-ahlbeck.html,Christian Rohlfs(1849  - 1938),Espressionismo,Ostseestrand bei Ahlbeck (Blau-rote Dämmerung)(1928)
3484,https://www.copia-di-arte.com/a/rembrandt-van-rijn/dienachtwachediekompaniedesfransbanningcocqundwill.html,Rembrandt van Rijn(1606  - 1669),Barocco,The Night Watch (The Company of Frans Banning Cocq and Willem van Ruytenburch)(1642)
3485,https://www.copia-di-arte.com/a/bonnard-pierre/akt_vor_einem_kamins.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Nude in front of a Mantelpiece
3486,https://www.copia-di-arte.com/a/paul-cezanne/schsselundmilchkrug.html,Paul Cézanne(1839  - 1906),Impressionismo,Bowl and Milk-Jug
3487,https://www.copia-di-arte.com/a/scuola-inglese/nine-flower-plates.html, Scuola Inglese(18th century ),Arte Vittoriana,Nine Flower Plates
3488,https://www.copia-di-arte.com/a/bonnard-pierre/la_place_clichy.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,La Place Clichy(1912)
3489,https://www.copia-di-arte.com/a/caspar-david-friedrich/albumsheet1789penandwconp.html,Caspar David Friedrich(1774  - 1840),Romanticismo,"Album sheet, 1789 (pen and w/c on paper)"
3490,https://www.copia-di-arte.com/a/franz-marc/two-monkeys-1.html,Franz Marc(1880  - 1916),Espressionismo,Two monkeys(1913)
3491,https://www.copia-di-arte.com/a/lewis-charles-james/mother-and-child-6.html,Charles James Lewis(1830  - 1892),Romanticismo,Mother and Child
3492,https://www.copia-di-arte.com/a/easton/dishofappleswithcherries.html,Timothy  Easton,Arte concreta figurativa,Dish of Apples with Cherries
3493,https://www.copia-di-arte.com/a/roberts-david/kairostadtansicht-1.html,David Roberts(1796  - 1864),Romanticismo,Cairo
3494,https://www.copia-di-arte.com/a/etty-william/loves-angling.html,William Etty(1787  - 1849),Classicismo,Love's Angling(1831)
3495,https://www.copia-di-arte.com/a/wassily-kandinsky/landscapeinmurnau.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Landscape in Murnau(1908)
3496,https://www.copia-di-arte.com/a/alfred-sisley-1/the-tree-garden.html,Alfred Sisley(1839  - 1899),Impressionismo,The tree garden(1881)
3497,https://www.copia-di-arte.com/a/paul-cezanne/portrait-madam-cezanne-iv.html,Paul Cézanne(1839  - 1906),Impressionismo,Portrait madam Cezanne IV.(um 1888)
3498,https://www.copia-di-arte.com/a/vincent-van-gogh/bildniseinerfrauinblau.html,Vincent van Gogh(1853  - 1890),Impressionismo,Portrait of a Lady in Blue(1885)
3499,https://www.copia-di-arte.com/a/vincent-van-gogh/vvgoghharvestlacarudraw18.html,Vincent van Gogh(1853  - 1890),Impressionismo,"V.v.Gogh, Harvest, La Caru /Draw./ 1888"
3500,https://www.copia-di-arte.com/a/john-william-waterhouse/lamia-john-william-waterhouse.html,John William Waterhouse(1849  - 1917),Arte Vittoriana,Lamia(1905)
3501,https://www.copia-di-arte.com/a/jean-babtiste-corot/portrait-ms-jeanne.html,Jean-Babtiste-Camille Corot(1796  - 1875),Romanticismo,Portrait Ms Jeanne(1863-1864)
3502,https://www.copia-di-arte.com/a/dean-1/instanttote1980acryliconc.html,Graham  Dean,Arte astratta figurativa,"Instant Tote, 1980 (acrylic on canvas) "
3503,https://www.copia-di-arte.com/a/jacques-louis-david/saint-roch-intercedant-la.html,Jacques Louis David(1748  - 1825),Classicismo,Saint Roch intercedant la Vierge pour la guerison des pestiferies(1780)
3504,https://www.copia-di-arte.com/a/edgar-degas/edgar_degas___the_laundre-1.html,Edgar Degas(1834  - 1917),Impressionismo,Edgar Degas / The Laundresses / Detail
3505,https://www.copia-di-arte.com/a/dante-gabriel-rossetti/fanny-cornforth-1824-1906.html,Dante Gabriel Rossetti(1828  - 1882),Arte Vittoriana,Fanny Cornforth (1824-1906) (pen & ink and grey wash on paper)
3506,https://www.copia-di-arte.com/a/paul-gauguin/nave-nave-mahana-delightf.html,Paul Gauguin(1848  - 1903),Post-impressionismo,Nave Nave Mahana (Delightful Days)(1896)
3507,https://www.copia-di-arte.com/a/egon-schiele/liegenderfrauenakt.html,Egon Schiele(1890  - 1918),Espressionismo,Reclining Nude(1914)
3508,https://www.copia-di-arte.com/a/vincent-van-gogh/man-with-a-spade-resting.html,Vincent van Gogh(1853  - 1890),Impressionismo,Man with a Spade Resting(1882 cil &)
3509,https://www.copia-di-arte.com/a/raffaello-sanzio-urbino/angel-from-the-polyptych.html,(Raffaello) Raffaello Sanzio(1483  - 1520),Rinascimento,"Angel, from the polyptych of St. Nicolas of Tolentino(1501)"
3510,https://www.copia-di-arte.com/a/edouard-manet/zweibirnen.html,Edouard Manet(1832  - 1883),Impressionismo,Zwei Birnen(1864)
3511,https://www.copia-di-arte.com/a/camille-pissarro/cpissarrobauernmdchenmits.html,Camille Pissarro(1830  - 1903),Impressionismo,"C.Pissarro, Bauernmädchen mit Strohhut"
3512,https://www.copia-di-arte.com/a/michelangelo-buonarroti/head-of-the-manhattan-cup.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,Head of the 'Manhattan' Cupid(c.1494-96)
3513,https://www.copia-di-arte.com/a/gaudeck-hans-juergen/windfluechter-am-meer.html,Hans-Jürgen Gaudeck,Arte astratta figurativa,Windflüchter am Meer(2003)
3514,https://www.copia-di-arte.com/a/william-turner/mainz-and-kastell.html,William Turner(1775  - 1851),Romanticismo,Mainz and Kastell(1817  &)
3515,https://www.copia-di-arte.com/a/alfred-sisley-1/dieseinebeibougival.html,Alfred Sisley(1839  - 1899),Impressionismo,Die Seine bei Bougival(1873)
3516,https://www.copia-di-arte.com/a/ireland-3/escritoirec2000oilonboard.html,William  Ireland,Arte concreta figurativa,"Escritoire, c.2000 (oil on board) "
3517,https://www.copia-di-arte.com/a/eugene-boudin/still-life-with-oysters-1.html,Eugène Boudin(1824  - 1898),Impressionismo,Still Life with Oysters
3518,https://www.copia-di-arte.com/a/albrecht-durer/studiemitzweifen.html,Albrecht Duerer(1471  - 1528),Rinascimento,Study of Two Feet
3519,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/tinzenhorn.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,
3520,https://www.copia-di-arte.com/a/lovis-corinth/reading-girl-3.html,Lovis Corinth(1858  - 1925),Espressionismo,Reading girl(1888)
3521,https://www.copia-di-arte.com/a/wassily-kandinsky/composition-49.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Composition(1911)
3522,https://www.copia-di-arte.com/a/leonardo-da-vinci/monalisalagioconda-1.html,Leonardo da Vinci(1452  - 1519),Rinascimento,Mona Lisa (La Gioconda)
3523,https://www.copia-di-arte.com/a/jones-3/malcolm.html,Hilary  Jones,Arte concreta figurativa,Malcolm 
3524,https://www.copia-di-arte.com/a/claude-monet/oliveto-nel-giardino-more.html,Claude Monet(1840  - 1926),Impressionismo,Oliveto nel giardino Moreno
3525,https://www.copia-di-arte.com/a/edvard-munch/moonshine-1.html,Edvard Munch(1863  - 1944),Espressionismo,Moonshine 
3526,https://www.copia-di-arte.com/a/modersohn-becker-paula-1/stilllebenmitblauemweiget.html,Paula Modersohn-Becker(1876  - 1907),Espressionismo,"Stillleben mit blauem, weißgetüpfeltem Krug (II)(1906)"
3527,https://www.copia-di-arte.com/a/david-teniers/bauernjungenmiteinemhund.html,David Teniers(1610  - 1690),Barocco,Farmboy with dog
3528,https://www.copia-di-arte.com/a/diego-rodriguez-velazquez/christ-after-the-flagella.html,Diego Rodriguez de Silva y Velázquez(1599  - 1660),Barocco,Christ After the Flagellation Contemplated by the Christian Soul(c.1628-9)
3529,https://www.copia-di-arte.com/a/john-constable/portrait-the-laura-moubra.html,John Constable(1776  - 1837),Romanticismo,Portrait the Laura Moubray.
3530,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/the-travelling-circus.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,The travelling circus.(um 1920)
3531,https://www.copia-di-arte.com/a/pierre-auguste-renoir/portrait-of-jeanne-samary.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Portrait of Jeanne Samary (1857-90)
3532,https://www.copia-di-arte.com/a/michelangelo-buonarroti/studies-of-male-nudes-ink.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,Studies of Male Nudes (ink) Inv.9/15/539 (W.12)
3533,https://www.copia-di-arte.com/a/travers/oceanrainbow.html,Michael Travers,Arte Figurativa astratta,ocean rainbow
3534,https://www.copia-di-arte.com/a/barrow/cheynewalkoiloncanvas.html,Julian  Barrow,Arte concreta figurativa,Cheyne Walk (oil on canvas) 
3535,https://www.copia-di-arte.com/a/berthe-morisot/morisot___young_lady_in_b.html,Berthe Morisot(1841  - 1895),Impressionismo,Morisot / Young lady in ballgown / 1879
3536,https://www.copia-di-arte.com/a/bonnard-pierre/die_vigilie.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,The Vigil(1921)
3537,https://www.copia-di-arte.com/a/michelangelo-buonarroti/figure-drawings-w8-verso.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,Figure Drawings (W.8 verso)
3538,https://www.copia-di-arte.com/a/jean-louis-gericault/italian-landscape-or-land.html,Jean Louis Théodore Géricault(1791  - 1824),Romanticismo,"Italian Landscape or, Landscape with a Tomb"
3539,https://www.copia-di-arte.com/a/travers/inkdraggold.html,Michael Travers,Arte Figurativa astratta,ink drag gold
3540,https://www.copia-di-arte.com/a/travers/orangefloralswirlnew.html,Michael Travers,Arte Figurativa astratta,orange floral swirl new
3541,https://www.copia-di-arte.com/a/charles-le-brun/an-allegory-of-charity.html,Charles Le Brun(1619  - 1690),Barocco,An Allegory of Charity(c.1642-48)
3542,https://www.copia-di-arte.com/a/zuloaga-ignazio/mujeresconmantillasyperro.html,Ignazio Zuloaga(1870  - 1945),Impressionismo,MUJERES CON MANTILLAS Y PERRO EN PRIMER PLANO(2010-01-30)
3543,https://www.copia-di-arte.com/a/georg_ireland/closed-georgireland.html,Georg Ireland(1953 ),Arte astratta figurativa,closed / 2016(2016)
3544,https://www.copia-di-arte.com/a/william-turner/falls-of-the-anio.html,William Turner(1775  - 1851),Romanticismo,Falls of the Anio
3545,https://www.copia-di-arte.com/a/claude-joseph-vernet/der-schiffbruch.html,Claude Joseph Vernet(1714  - 1789),Classicismo,Der Schiffbruch(1760)
3546,https://www.copia-di-arte.com/a/dean-1/smallwhitetorchandonhandm.html,Graham  Dean,Arte astratta figurativa,Small White Torch (and on handmade indian rag paper)
3547,https://www.copia-di-arte.com/a/arthelga/meerbusen.html, Arthelga,Arte concreta figurativa,Meerbusen(2007)
3548,https://www.copia-di-arte.com/a/bonnard-pierre/woman-and-child-on-the-st.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,Woman and child on the Strasse
3549,https://www.copia-di-arte.com/a/albrecht-durer/diekreuztragungchristi-1.html,Albrecht Duerer(1471  - 1528),Rinascimento,Die Kreuztragung Christi(Um 1498/99)
3550,https://www.copia-di-arte.com/a/eugene-delacroix/roaringlion.html,Ferdinand Victor Eugène Delacroix(1798  - 1863),Romanticismo,Roaring Lion(c.1833-35)
3551,https://www.copia-di-arte.com/a/feuerbach-anselm/ricordoditivoli.html,Anselm Feuerbach(1829  - 1880),Classicismo,Ricordo di Tivoli
3552,https://www.copia-di-arte.com/a/antonio-joli/the-election-of-the-pope.html,Antonio Joli(1700  - 1777),Classicismo,"The Election of the Pope with the Castel St. Angelo, Rome in the background"
3553,https://www.copia-di-arte.com/a/bonnard-pierre/eine_frau_entkleiden.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,A Woman Undressing
3554,https://www.copia-di-arte.com/a/fuessli-johann-heinrich/study-for-saul-and-the-wi.html,Johann Heinrich Füssli(1741  - 1825),Classicismo,"Study for ""Saul and the Witch of Endor"""
3555,https://www.copia-di-arte.com/a/peter-paul-rubens/the-large-last-judgement.html,Peter Paul Rubens(1577  - 1640),Barocco,The large Last Judgement.
3556,https://www.copia-di-arte.com/a/neal/hilltownroussillionfrance.html,Trevor  Neal,Arte concreta figurativa,"Hilltown, Roussillion, France (oil on canvas) "
3557,https://www.copia-di-arte.com/a/camille-pissarro/portraitofcezanne.html,Camille Pissarro(1830  - 1903),Impressionismo,Portrait of Cezanne
3558,https://www.copia-di-arte.com/a/henri-de-toulouse-lautrec-1/charlesbaudelaire1821-1867-3.html,Henri de Toulouse-Lautrec(1864  - 1901),Post-impressionismo,Charles Baudelaire (1821-1867)
3559,https://www.copia-di-arte.com/a/bonnard-pierre/der_blaue_topf.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,The Blue Pot
3560,https://www.copia-di-arte.com/a/bonnard-pierre/la_table_de_travail.html,Pierre Bonnard(1867  - 1947),Post-impressionismo,La Table de Travail(1926)
3561,https://www.copia-di-arte.com/a/wassily-kandinsky/river-in-autumn.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,River in autumn.(1900)
3562,https://www.copia-di-arte.com/a/vincent-van-gogh/stoppie-cordeville-auvers.html,Vincent van Gogh(1853  - 1890),Impressionismo,"Stoppie di Cordeville, Auvers-sur-Oise(1890)"
3563,https://www.copia-di-arte.com/a/louis-anquetin/on-the-strasse.html,Louis Anquetin(1861  - 1932),Espressionismo,On the Strasse(1891)
3564,https://www.copia-di-arte.com/a/wassily-kandinsky/imblau.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,In  the Blue(1925)
3565,https://www.copia-di-arte.com/a/william-turner/view-of-venice-the-ducal-.html,William Turner(1775  - 1851),Romanticismo,"View of Venice: The Ducal Palace, Dogana and Part of San Giorgio(1841)"
3566,https://www.copia-di-arte.com/a/albrecht-durer/brantshipoffoolswoodcutdr-5.html,Albrecht Duerer(1471  - 1528),Rinascimento,"Brant, Ship of Fools / Woodcut / Dürer"
3567,https://www.copia-di-arte.com/a/camille-pissarro/his-shores-at-rouen.html,Camille Pissarro(1830  - 1903),Impressionismo,His shores at Rouen
3568,https://www.copia-di-arte.com/a/rembrandt-van-rijn/selbstbildniszeichnendamfenster.html,Rembrandt van Rijn(1606  - 1669),Barocco,Self-Portrait Drawing by a Window(1648)
3569,https://www.copia-di-arte.com/a/pierre-joseph-redoute/rosa-centifolia-bullata.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,Rosa Centifolia Bullata
3570,https://www.copia-di-arte.com/a/pierre-auguste-renoir/renoirsmallbluenude187879.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Renoir / Small blue nude / 1878/79
3571,https://www.copia-di-arte.com/a/jacques-louis-david/portrait-of-mademoiselle.html,Jacques Louis David(1748  - 1825),Classicismo,Portrait of Mademoiselle Guimard as Terpsichore(c.1799)
3572,https://www.copia-di-arte.com/a/peter-paul-rubens/descentintohellofthedamne.html,Peter Paul Rubens(1577  - 1640),Barocco,Descent into Hell of the Damned / Rubens
3573,https://www.copia-di-arte.com/a/camille-pissarro/white-frost-woman-breakin.html,Camille Pissarro(1830  - 1903),Impressionismo,"White Frost, woman breaking wood(1890)"
3574,https://www.copia-di-arte.com/a/ancher-michael-peter/anderhafenpier.html,Michael Peter Ancher(1849  - 1927),Impressionismo,
3575,https://www.copia-di-arte.com/a/pierre-joseph-redoute/rosa-indica-vulgaris.html,Pierre Joseph Redouté(1759  - 1840),Classicismo,Rosa Indica Vulgaris
3576,https://www.copia-di-arte.com/a/albrecht-durer/dreiorientalen.html,Albrecht Duerer(1471  - 1528),Rinascimento,Three ladies from...
3577,https://www.copia-di-arte.com/a/charles-le-brun/the-chancellor-seguier-15.html,Charles Le Brun(1619  - 1690),Barocco,The Chancellor Seguier (1588-1672)
3578,https://www.copia-di-arte.com/a/seligman/greenflash1990acryliconca.html,Lincoln  Seligman,Arte concreta figurativa,"Green Flash, 1990 (acrylic on canvas) "
3579,https://www.copia-di-arte.com/a/paul-cezanne/the-bridge-in-maincy.html,Paul Cézanne(1839  - 1906),Impressionismo,The bridge in Maincy.(um 1879)
3580,https://www.copia-di-arte.com/a/peter-paul-rubens/ferdinandstriumphbogen.html,Peter Paul Rubens(1577  - 1640),Barocco,The Arch of Ferdinand(1634)
3581,https://www.copia-di-arte.com/a/otto-mueller/due-bagnanti.html,Otto Mueller(1874  - 1930),Espressionismo,Due bagnanti(1921)
3582,https://www.copia-di-arte.com/a/claude-lorrain/portrait-of-a-young-boy-5.html,Claude Lorrain(1600  - 1682),Barocco,Portrait of a Young Boy
3583,https://www.copia-di-arte.com/a/lovis-corinth/bildnisdesapothekersottow.html,Lovis Corinth(1858  - 1925),Espressionismo,Bildnis des Apothekers Otto Winter(1916)
3584,https://www.copia-di-arte.com/a/alfred-sisley-1/sisleythepaintermonetc186.html,Alfred Sisley(1839  - 1899),Impressionismo,Sisley / The painter Monet... / c.1865
3585,https://www.copia-di-arte.com/a/sir-lawrence-alma-tadema/italian-women-from-abruzz.html,Sir Lawrence Alma-Tadema(1836  - 1912),Arte Vittoriana,Italian Women from Abruzzo
3586,https://www.copia-di-arte.com/a/jean-jacques-henner/liegenderakt-3.html,Jean-Jacques Henner(1829  - 1905),Impressionismo,Liegender Akt.
3587,https://www.copia-di-arte.com/a/bartolome-esteban-murillo/bemurillooldwomanwithhenp.html,Bartolomé Esteban Perez Murillo(1618  - 1682),Barocco,"B.E. Murillo, Old Woman with Hen / Pain."
3588,https://www.copia-di-arte.com/a/michelangelo-buonarroti/sistinechapelceilingcreat.html,Michelangelo Buonarroti(1475  - 1564),Rinascimento,"Sistine Chapel Ceiling: Creation of the Sun and Moon, 1508-12 (detail of 183097)"
3589,https://www.copia-di-arte.com/a/edouard-manet/portrait-of-berthe-moriso.html,Edouard Manet(1832  - 1883),Impressionismo,Portrait of Berthe Morisot (1841-95) in Pink Shoes(1872)
3590,https://www.copia-di-arte.com/a/chardin-jean-baptiste/still-life-with-duck.html,Jean-Baptiste Siméon Chardin(1699  - 1779),Romanticismo,Still Life With Duck(1764)
3591,https://www.copia-di-arte.com/a/dean-1/thepugilist1976acryliconc.html,Graham  Dean,Arte astratta figurativa,"The Pugilist, 1976 (acrylic on canvas) "
3592,https://www.copia-di-arte.com/a/wassily-kandinsky/dienachtgroefassung.html,Wassily Kandinsky(16. Dezember 1866  - 13. Dezember 1944),Espressionismo,Die Nacht (Große Fassung)(1903)
3593,https://www.copia-di-arte.com/a/william-turner/inside-of-a-prison-to-pir.html,William Turner(1775  - 1851),Romanticismo,Inside of a prison to Piranesi(um 1810)
3594,https://www.copia-di-arte.com/a/camille-pissarro/landschaftdorfmellerayede.html,Camille Pissarro(1830  - 1903),Impressionismo,"Landschaft (Dorf Melleraye, Dep(1876)"
3595,https://www.copia-di-arte.com/a/achenbach-andreas/in-front-of-the-fisherman.html,Andreas Achenbach(1815  - 1910),Romanticismo,In front of the fisherman hut(1881)
3596,https://www.copia-di-arte.com/a/pierre-auguste-renoir/la-senna-vicino-al-porto-champrosay.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Die Seine-Ufer bei Champrosay(1876)
3597,https://www.copia-di-arte.com/a/adlington/twowolves-1.html,Mark  Adlington,Arte concreta figurativa,Two Wolves
3598,https://www.copia-di-arte.com/a/eugene-boudin/laundry-grooves-on-the-ba.html,Eugène Boudin(1824  - 1898),Impressionismo,Laundry grooves on the bank of the river Touques
3599,https://www.copia-di-arte.com/a/rembrandt-van-rijn/st-jerome-reading-in-a-la-1.html,Rembrandt van Rijn(1606  - 1669),Barocco,St. Jerome reading in a landscape
3600,https://www.copia-di-arte.com/a/pierre-auguste-renoir/frauenimgarten.html,Pierre-Auguste Renoir(1841  - 1919),Post-impressionismo,Women in the Garden(1873)
3601,https://www.copia-di-arte.com/a/edgar-degas/spartanischemdchenfordernjungenzumwettkampf.html,Edgar Degas(1834  - 1917),Impressionismo,Young Spartans Exercising
3602,https://www.copia-di-arte.com/a/rembrandt-van-rijn/johannes-of-the-taeufers.html,Rembrandt van Rijn(1606  - 1669),Barocco,Johannes of the Täufers preaches(1634/36)
3603,https://www.copia-di-arte.com/a/guido-reni/renithemassacreotheinnoce-1.html,Guido Reni(1575  - 1642),Barocco,Reni/The Massacre o.the Innocents/c.1611
3604,https://www.copia-di-arte.com/a/tiziano-vercellio/landscapewithadragonandan.html, Tiziano (alias Tiziano Vercellio)(ca. 1488  - 1576),Rinascimento,Landscape with a Dragon and a Nude Woman Sleeping (pen & ink and wash on paper)
3605,https://www.copia-di-arte.com/a/caspar-david-friedrich/rocky-hilltop-with-a-wood.html,Caspar David Friedrich(1774  - 1840),Romanticismo,"Rocky Hilltop with a Wooded Hill in front (pencil, pen and w/c wash on"
3606,https://www.copia-di-arte.com/a/ernst-ludwig-kirchner/zilleundbeiboot.html,Ernst Ludwig Kirchner(1880  - 1938),Espressionismo,
